,entry_percentile,sigma_mult,otm_pts,long_dte_weeks,total_return,cagr,max_dd,win_rate,trades,avg_trade_dur,score
190,0.3,1,4,3,-0.568613043820815,-0.34319945479682723,-0.5942451701673842,0.14285714285714285,7,1,0.3089715267550319
191,0.3,0.5,4,3,-0.6503668684716162,-0.4087021634333643,-0.6759989948181855,0.14285714285714285,7,1,0.30872606774668626
192,0.1,0.8,3,26,0.099571732602322,0.04860465982291062,-0.014083514586046687,1,1,1,0.30657830142366227
193,0.3,0.8,3,3,-0.5702165029664827,-0.34442125031883675,-0.5912359063957445,0.14285714285714285,7,1,0.3060628375061365
194,0.1,0.5,4,15,-0.10095051165505231,-0.051817797918064845,-0.10095051165505231,0,1,1,0.30571919489445265
195,0.1,0.5,5,26,-0.1010126386931618,-0.05185055961265361,-0.10101263869316178,0,1,1,0.3051914580265096
196,0.1,0.5,3,15,-0.011280006285287136,-0.0056559983010342485,-0.052000865533634553,1,1,1,0.30490918016691215
197,0.1,1,5,5,-0.10249896242709489,-0.05263468631530255,-0.10249896242709493,0,1,1,0.30466372115856655
198,0.1,1,5,3,-0.10257202542924626,-0.05267324825551678,-0.10257202542924625,0,1,1,0.30413598429062344
199,0.3,1,3,3,-0.22326947926987317,-0.11867683524706629,-0.27332786824273386,0.14285714285714285,7,1,0.3039273441335297
200,0.3,0.8,5,3,-0.6451852682373669,-0.4043367295504673,-0.6754301175012573,0.14285714285714285,7,1,0.3038291605301915
201,0.3,0.8,2,26,0.1957283024417027,0.09349362249704174,-0.008268664776492147,1,6,1.1666666666666667,0.3037800687285223
202,0.1,1,10,26,-0.10268710436046724,-0.05273398897694381,-0.10268710436046728,0,1,1,0.3036082474226804
203,0.1,0.8,4,5,-0.10291533230794514,-0.0528544632993011,-0.10291533230794513,0,1,1,0.3030805105547374
204,0.1,1,4,5,-0.09084394456142475,-0.04650324833349573,-0.09084394456142478,0,1,1,0.3030682376043201
205,0.1,0.8,3,5,-0.0630421405076047,-0.0320341640882178,-0.06304214050760469,0,1,1,0.30293323514973003
206,0.1,1,4,3,-0.09492569859331956,-0.048646069327150765,-0.09492569859331951,0,1,1,0.3026755031909671
207,0.1,0.8,4,3,-0.10323763982583678,-0.053024625360213906,-0.10323763982583675,0,1,1,0.30255277368679434
208,0.1,0.8,5,15,-0.09152562524150265,-0.046860778921307134,-0.09152562524150265,0,1,1,0.30254050073637706
209,0.9,0.8,1,15,0.26055764088951183,0.12274558154976134,-0.0038403762535013596,0.7714285714285715,35,1.2285714285714286,0.30244231713303876
210,0.1,0.5,4,26,-0.06380159601196267,-0.03242653819565855,-0.06380159601196263,0,1,1,0.3024054982817869
211,0.1,0.5,3,5,-0.10328247342837138,-0.05304829765630148,-0.10328247342837137,0,1,1,0.30202503681885123
212,0.1,0.8,3,3,-0.09277326221099114,-0.047515492100260515,-0.09277326221099112,0,1,1,0.302012763868434
213,0.3,1,3,26,0.1574014790774645,0.07582595203753306,-0.009128623205903614,1,6,1.1666666666666667,0.3016691212567501
214,0.1,0.8,5,5,-0.10395055898511518,-0.05340111926176205,-0.10395055898511514,0,1,1,0.3014972999509082
215,0.1,0.8,5,3,-0.10395132821139696,-0.05340152557242994,-0.10395132821139694,0,1,1,0.30096956308296513
216,0.1,0.5,5,15,-0.1039636236860133,-0.05340802015124457,-0.10396362368601328,0,1,1,0.3004418262150221
217,0.3,1,2,15,0.2688467381402724,0.12643097353556132,-0.0023700824385528285,1,6,1.1666666666666667,0.29992636229749636
218,0.1,0.8,10,26,-0.10396403069931959,-0.05340823514004711,-0.10396403069931956,0,1,1,0.2999140893470791
219,0.3,0.5,3,3,-0.6547441455999711,-0.4124152364126271,-0.6757635490292209,0.14285714285714285,7,1,0.2998649975454099
220,0.3,1,5,3,-0.6316753403221493,-0.39310243065419137,-0.6619201895860439,0.14285714285714285,7,1,0.29945999018163966
221,0.1,0.5,3,3,-0.10397861642671646,-0.05341593951023904,-0.10397861642671644,0,1,1,0.299386352479136
